5272.091797,497.5102539,3083.717773,0.097015165,-2.046447515,-153.1375809
5272.290039,497.4955444,3084.07959,0.124002546,-2.048278093,-152.3786469
5272.487793,497.4809265,3084.440186,0.099389575,-2.053796768,-151.7970963
5272.684082,497.4662781,3084.801758,0.071737878,-2.054561853,-151.5778389
5272.879883,497.4515991,3085.16333,0.039519288,-2.055504322,-151.4481544
5273.07666,497.4369507,3085.524414,0.022211429,-2.05432272,-151.424736
5273.272949,497.4223328,3085.885254,0.007935248,-2.050108433,-151.3795395
5273.469727,497.4077148,3086.244629,0.001731065,-2.048189163,-151.3934097
5273.666992,497.3931274,3086.604004,-0.017486675,-2.051727295,-151.3652573
5273.86377,497.378479,3086.963623,-0.040344212,-2.051911592,-151.3860092
5274.060059,497.3637695,3087.321777,-0.040710378,-2.051358461,-151.3152122
5274.257813,497.3491211,3087.678955,-0.039733898,-2.049589396,-151.2062378
5274.458008,497.3345642,3088.034912,-0.023925645,-2.048312187,-150.949749
5274.661621,497.3200684,3088.387695,-0.010192836,-2.049008846,-150.6340256
5274.868164,497.3056641,3088.73877,0.014494735,-2.051508665,-150.1614647
5275.079102,497.2911072,3089.086182,0.03461251,-2.051884413,-149.6249123
5275.294434,497.2765503,3089.429932,0.058281127,-2.053462029,-148.928978
5275.51416,497.262085,3089.77002,0.094155937,-2.054111004,-148.1671448
5275.734863,497.2476196,3090.109375,0.08209765,-2.056146383,-147.5817032
5275.954102,497.2331543,3090.449219,0.049250484,-2.056241989,-147.3638992
5276.171875,497.218811,3090.788574,0.022784453,-2.053400755,-147.2348328
5276.390625,497.2044678,3091.128174,0.011100953,-2.053093195,-147.2121315
5276.609375,497.190033,3091.467041,-0.003570533,-2.05352354,-147.1676369
5276.828125,497.1755676,3091.806152,-0.018890381,-2.051911592,-147.1827316
5277.045898,497.1611328,3092.145264,-0.03417962,-2.051085234,-147.1543121
5277.264648,497.146759,3092.482666,-0.041809194,-2.047144175,-147.1312523
5277.485352,497.1323242,3092.819336,-0.033660848,-2.046597719,-146.9774094
5277.708008,497.118042,3093.153564,-0.032836962,-2.051699877,-146.7713318
5277.933105,497.1036682,3093.48584,-0.011230425,-2.058953524,-146.4112129
5278.161133,497.0892029,3093.815674,0.011420774,-2.065667629,-145.9927101
5278.393066,497.074585,3094.141846,0.027188964,-2.078337669,-145.4202232
5278.629395,497.059906,3094.4646,0.049891043,-2.096034765,-144.7860374
5278.870117,497.0451965,3094.782715,0.081337132,-2.117857218,-143.9969406
5279.116211,497.0305481,3095.095947,0.124083623,-2.139099121,-143.1479836
5279.367188,497.015686,3095.404053,0.164153844,-2.162225962,-142.1463814
5279.625,497.0007324,3095.706299,0.215611592,-2.188508511,-141.0871964
5279.884277,496.9856873,3096.006836,0.210883915,-2.214599848,-140.2553825
5280.141602,496.9703064,3096.309326,0.1572451,-2.246367216,-139.9248772
5280.396973,496.9545898,3096.611572,0.115305483,-2.276693106,-139.7466736
5280.652344,496.9389038,3096.91333,0.09635295,-2.301302433,-139.7037659
5280.908203,496.9231873,3097.215332,0.089704968,-2.323486805,-139.6081238
5281.166992,496.9072571,3097.515137,0.087897003,-2.349940062,-139.4951477
5281.426758,496.8910828,3097.813477,0.105333976,-2.377014875,-139.2424126
5281.689453,496.8747559,3098.108887,0.122266211,-2.403413773,-138.9387665
5281.954102,496.8581848,3098.4021,0.134623304,-2.429136038,-138.4800644
5282.219727,496.8412476,3098.69458,0.120382547,-2.449920416,-138.2010117
5282.484863,496.8242188,3098.987793,0.101658642,-2.472589731,-138.0460739
5282.75,496.8070984,3099.281494,0.072844334,-2.505190372,-138.014061
5283.014648,496.7897949,3099.575439,0.048338901,-2.544026852,-137.9643211
5283.280273,496.7722473,3099.868896,0.039852977,-2.571197271,-137.9762421
5283.54541,496.7546387,3100.163086,0.033927567,-2.594481468,-137.9457245
5283.811035,496.7368164,3100.455322,-0.000854561,-2.621030331,-137.9677162
5284.07666,496.71875,3100.747314,-0.014434787,-2.647278786,-137.940815
5284.341797,496.700531,3101.039551,-0.018524079,-2.671874285,-137.9630585
5284.607422,496.6822815,3101.331787,-0.029723998,-2.693812847,-137.9368477
5284.873047,496.6636353,3101.624023,-0.047699023,-2.712247372,-137.9595795
5285.138672,496.6448059,3101.91626,-0.05432133,-2.732546806,-137.9336357
5285.403809,496.6258545,3102.208252,-0.063873336,-2.760769129,-137.9132805
5285.669434,496.6067505,3102.499023,-0.07736218,-2.799619198,-137.7615585
5285.936523,496.5873718,3102.788086,-0.072113179,-2.82516408,-137.5592041
5286.206543,496.5679932,3103.074707,-0.044403065,-2.848229647,-137.2025108
5286.480469,496.548584,3103.358398,-0.036255024,-2.874840021,-136.7894669
5286.757324,496.5289001,3103.638916,-0.011047522,-2.905876398,-136.2191277
5287.038086,496.5089722,3103.915039,0.0334654,-2.9313941,-135.5902901
5287.322266,496.4890137,3104.186768,0.086763047,-2.954773903,-134.8087234
5287.60791,496.4686279,3104.458008,0.07375221,-2.976377726,-134.2942505
5287.890625,496.447998,3104.730957,0.044101391,-2.994593859,-134.0375824
5288.174805,496.4273376,3105.003906,0.016635921,-3.018834114,-133.9613342
5288.458008,496.4065552,3105.277832,-0.022613484,-3.054781437,-133.8933983
5288.742188,496.385376,3105.55127,-0.056335337,-3.083734512,-133.8972664
5289.026367,496.3641357,3105.824951,-0.064331122,-3.107141733,-133.8629379
5289.310547,496.3429565,3106.098145,-0.075348079,-3.129421711,-133.8825684
5289.594727,496.3215027,3106.371582,-0.078186058,-3.155943394,-133.8551979
5289.879395,496.2998047,3106.644043,-0.072936915,-3.179166079,-133.8335342
5290.165527,496.2779236,3106.915527,-0.072448768,-3.206418514,-133.6816063
5290.454102,496.2558899,3107.185303,-0.094055273,-3.227749109,-133.4816017
5290.742188,496.233429,3107.45459,-0.11331179,-3.245179892,-133.2981224
5291.029297,496.210968,3107.725342,-0.13250719,-3.266565084,-133.2533684
5291.316895,496.1884766,3107.99585,-0.154022262,-3.295347452,-133.1980057
5291.603516,496.165802,3108.266113,-0.177490219,-3.323481083,-133.209053
5291.891113,496.1428833,3108.536377,-0.18051143,-3.346976995,-133.1771011
5292.178711,496.1198425,3108.806396,-0.195648178,-3.372221231,-133.1966858
5292.465332,496.0964355,3109.077148,-0.221344128,-3.404814959,-133.1705437
5292.755371,496.0728455,3109.347168,-0.236602813,-3.440980911,-133.1927452
5293.04541,496.0489807,3109.618896,-0.240997314,-3.47332859,-133.1657829
5293.335938,496.0248413,3109.890869,-0.24935928,-3.499290228,-133.1898117
5293.626953,496.0007324,3110.161377,-0.252349913,-3.523947001,-133.1156197
5293.918457,495.9764709,3110.431152,-0.239166245,-3.544000626,-132.9937401
5294.212402,495.9522095,3110.698486,-0.210510343,-3.562831402,-132.7152939
5294.509277,495.9276733,3110.962646,-0.190002412,-3.575590134,-132.3758469
5294.808105,495.9025269,3111.224609,-0.152038544,-3.599632502,-131.8832932
5295.111328,495.8770447,3111.482422,-0.100494474,-3.627287865,-131.329258
5295.414063,495.8514709,3111.740234,-0.091033973,-3.654936552,-130.8977051
5295.716797,495.8258972,3111.999268,-0.103973307,-3.682523727,-130.7473335
5296.019043,495.800293,3112.259033,-0.109741151,-3.70929122,-130.6467247
5296.321777,495.7746887,3112.518311,-0.115234263,-3.735006809,-130.6385117
5296.625,495.749115,3112.777832,-0.118164122,-3.762607574,-130.6002693
5296.928223,495.7232666,3113.037354,-0.122863531,-3.783897161,-130.6182671
5297.230469,495.6965942,3113.29834,-0.124786265,-3.804749727,-130.5919113
5297.533691,495.6696777,3113.559082,-0.126708776,-3.82677722,-130.6151085
5297.836914,495.6427307,3113.820313,-0.125335738,-3.849487543,-130.5914192
5298.139648,495.6156921,3114.080811,-0.126098514,-3.87121439,-130.6150398
5298.446289,495.5886536,3114.341797,-0.127471849,-3.894655704,-130.5917015
5298.751953,495.5614319,3114.602783,-0.122619577,-3.924988508,-130.5712395
5299.058594,495.5341187,3114.862061,-0.103210278,-3.95648241,-130.4168472
5299.367188,495.5064392,3115.119873,-0.076568596,-3.97307992,-130.2119598
5299.678711,495.4785156,3115.375244,-0.040252659,-3.983181715,-129.8556595
5299.989746,495.450531,3115.630615,-0.03521711,-3.990688086,-129.6536903
5300.301758,495.4224854,3115.887207,-0.041290347,-3.997613907,-129.5327187
5300.614258,495.3944092,3116.143799,-0.047942966,-4.0057621,-129.5146446
5300.926758,495.366272,3116.400146,-0.048736572,-4.009396076,-129.4718781
5301.239258,495.3379211,3116.657959,-0.052643016,-4.008514881,-129.4875145
5301.551758,495.3095703,3116.91626,-0.052490309,-4.006192684,-129.4602699
5301.864258,495.281189,3117.173584,-0.053344771,-4.004362106,-129.4824333
5302.176758,495.2528381,3117.431885,-0.053649735,-4.003720284,-129.4576187
5302.489258,495.2244873,3117.689209,-0.052856699,-4.002538681,-129.4810295
5302.801758,495.1961365,3117.94751,-0.05346692,-4.002319813,-129.4570808
5303.116211,495.1678162,3118.205811,-0.053558324,-4.001275063,-129.4807739
5303.431641,495.1392517,3118.465576,-0.05297881,-4.001459122,-129.4570808
5303.747559,495.1107178,3118.724609,-0.056091331,-4.001097202,-129.4809532
5304.062988,495.0822144,3118.984375,-0.050354071,-3.999328375,-129.4568558
5304.378418,495.0537109,3119.243408,-0.0523072,-3.998535872,-129.480751
5304.694336,495.0250549,3119.502686,-0.035553146,-4.003296375,-129.4569473
5305.009766,494.9963074,3119.762451,-0.019653112,-4.010338306,-129.4807243
5305.325684,494.9676208,3120.023438,-0.014373632,-4.013514519,-129.4572296
5305.641113,494.9389648,3120.284424,-0.01217649,-4.012940884,-129.4815559
5305.956543,494.9104309,3120.545166,-0.008666968,-4.011075974,-129.4585152
5306.272461,494.8818665,3120.805908,-0.005157163,-4.012940884,-129.4832153
5306.588867,494.8532715,3121.066895,0.013833963,-4.017421246,0.987654321
5306.904785,494.8245544,3121.328613,0.015904395,-4.015310764,0.987654321
5307.220703,494.7956543,3121.593018,0.015586956,-4.008911133,0.987654321
5307.534668,494.7666016,3121.858887,0.011494732,-4.008911133,0.987654321
5307.84668,494.7377319,3122.128174,-0.009979045,-4.013398647,0.987654321
5308.15625,494.7089233,3122.399902,-0.054168593,-4.016451359,0.987654321
5308.465332,494.6801453,3122.672852,-0.057891693,-4.017059326,0.987654321
5308.775391,494.6512451,3122.944336,-0.043121248,-4.014095306,0.987654321
5309.084961,494.622406,3123.21582,-0.017059537,-4.01684761,-131.1841202
5309.395996,494.5935059,3123.487549,0.010922308,-4.020262718,-131.2335091
5309.708496,494.5644836,3123.760986,0.034105524,-4.017728806,-131.2226448
5310.020996,494.5353088,3124.033936,0.048300046,-4.012503624,-131.2518082
5310.333496,494.5061951,3124.307373,0.058947723,-4.009396076,-131.23209
5310.645996,494.4771729,3124.580811,0.058679685,-4.008788109,-131.2585487
5310.958496,494.4481812,3124.854248,0.067666493,-4.005987644,-131.2358971
5311.271973,494.4204712,3125.128174,0.06709367,-3.929168463,-131.2624016
5311.584473,494.3939209,3125.403076,0.070927098,-3.801758289,-131.2856331
5311.895996,494.3703308,3125.679932,0.05803562,-3.527464628,-131.4524384
5312.205566,494.3493347,3125.959229,0.027263263,-3.167479515,-131.6750717
5312.512207,494.3317871,3126.241211,-0.010040211,-2.667441368,-132.0597
5312.81543,494.3165588,3126.526855,-0.068542473,-2.089751005,-132.5052681
5313.115723,494.3045654,3126.815186,-0.100616485,-1.364562392,-133.1168633
5313.415039,494.2962646,3127.104004,-0.097106926,-0.625242293,-133.4832039
5313.713867,494.2924805,3127.390137,-0.067504868,0.201053441,-133.6593132
5314.011719,494.2944031,3127.675293,-0.071868867,0.971239209,-133.6915627
5314.308594,494.3019104,3127.958252,-0.069519103,1.778547049,-133.7392845
5314.603027,494.3153076,3128.23999,-0.085937478,2.515743017,-133.7199478
